destination_id,ten_diem_den,metric_name,metric_score,confidence_score,confidence_label,confidence_reason,source_list,last_updated,proxy_validation_error
buon_ma_thuot,Buôn Ma Thuột,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
buon_ma_thuot,Buôn Ma Thuột,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
chau_doc,Châu Đốc,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
chau_doc,Châu Đốc,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
chau_doc,Châu Đốc,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
chau_doc,Châu Đốc,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
chau_doc,Châu Đốc,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ba_vi,Ba Vì,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ba_vi,Ba Vì,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ba_vi,Ba Vì,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ba_vi,Ba Vì,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ba_vi,Ba Vì,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
thien_cam,Thiên Cầm,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
thien_cam,Thiên Cầm,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
thien_cam,Thiên Cầm,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
thien_cam,Thiên Cầm,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
thien_cam,Thiên Cầm,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
nhat_le,Nhật Lệ,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
nhat_le,Nhật Lệ,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
nhat_le,Nhật Lệ,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
nhat_le,Nhật Lệ,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
nhat_le,Nhật Lệ,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cua_tung,Cửa Tùng,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cua_tung,Cửa Tùng,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cua_tung,Cửa Tùng,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cua_tung,Cửa Tùng,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cua_tung,Cửa Tùng,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
hai_tien,Hải Tiến,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
hai_tien,Hải Tiến,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
hai_tien,Hải Tiến,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
hai_tien,Hải Tiến,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
hai_tien,Hải Tiến,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
lang_co,Lăng Cô,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
lang_co,Lăng Cô,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
lang_co,Lăng Cô,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
lang_co,Lăng Cô,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
lang_co,Lăng Cô,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cu_lao_cham,Cù Lao Chàm,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cu_lao_cham,Cù Lao Chàm,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cu_lao_cham,Cù Lao Chàm,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cu_lao_cham,Cù Lao Chàm,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cu_lao_cham,Cù Lao Chàm,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tam_ky,Tam Kỳ,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tam_ky,Tam Kỳ,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tam_ky,Tam Kỳ,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tam_ky,Tam Kỳ,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tam_ky,Tam Kỳ,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
sa_huynh,Sa Huỳnh,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
sa_huynh,Sa Huỳnh,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
sa_huynh,Sa Huỳnh,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
sa_huynh,Sa Huỳnh,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
sa_huynh,Sa Huỳnh,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
my_khe,Mỹ Khê,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
my_khe,Mỹ Khê,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
my_khe,Mỹ Khê,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
my_khe,Mỹ Khê,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
my_khe,Mỹ Khê,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
la_gi,La Gi,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
la_gi,La Gi,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
la_gi,La Gi,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
la_gi,La Gi,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
la_gi,La Gi,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_thiet,Phan Thiết,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_thiet,Phan Thiết,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_thiet,Phan Thiết,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_thiet,Phan Thiết,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_thiet,Phan Thiết,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ky_co,Kỳ Co,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ky_co,Kỳ Co,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ky_co,Kỳ Co,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ky_co,Kỳ Co,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ky_co,Kỳ Co,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
binh_ba,Bình Ba,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
binh_ba,Bình Ba,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
binh_ba,Bình Ba,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
binh_ba,Bình Ba,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
binh_ba,Bình Ba,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cam_ranh,Cam Ranh,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cam_ranh,Cam Ranh,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cam_ranh,Cam Ranh,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cam_ranh,Cam Ranh,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
cam_ranh,Cam Ranh,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_rang,Phan Rang - Tháp Chàm,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_rang,Phan Rang - Tháp Chàm,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_rang,Phan Rang - Tháp Chàm,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_rang,Phan Rang - Tháp Chàm,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
phan_rang,Phan Rang - Tháp Chàm,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
vinh_hy,Vĩnh Hy,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
vinh_hy,Vĩnh Hy,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
vinh_hy,Vĩnh Hy,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
vinh_hy,Vĩnh Hy,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
vinh_hy,Vĩnh Hy,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ghenh_da_dia,Gành Đá Đĩa,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ghenh_da_dia,Gành Đá Đĩa,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ghenh_da_dia,Gành Đá Đĩa,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ghenh_da_dia,Gành Đá Đĩa,Điểm cơ hội kinh tế,25.05,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
ghenh_da_dia,Gành Đá Đĩa,Điểm điều phối khách,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tuy_hoa,Tuy Hòa,Điểm áp lực điểm đến,36.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tuy_hoa,Tuy Hòa,Điểm rủi ro thời tiết,50.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
tuy_hoa,Tuy Hòa,Điểm sẵn sàng hạ tầng,35.0,43.75,Thấp,Nguồn: mixed_proxy_thieu_du_lieu; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,OpenStreetMap; Open-Meteo; OTA snapshot; destination graph,20/05/2026 22:18,
