record_id,source,property_id,property_name,rating,review_text,reviewer_country,traveler_type,url,source_url,crawl_time,license_note
ee1e183b68d9fc23c17f2bd340c8e3e2d45b15e2747038a330a35cdbc6b52692,traveloka,3000010038822,Robin Hotel Danang,8.7,"The hotel is clean with a very convenient location to go to the center or to the beach. The staff is very friendly and flexible, letting our group check in 2 hours early.",,,https://www.traveloka.com/hotel/vietnam/robin-hotel-danang-3000010038822,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/46?viewType=list,2026-05-17T18:15:40.721516+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
8131f80e1ffe3a05787dce7ba989975cb2b74802a84cd35e7f5ff74b2327c6fd,traveloka,9000000641542,Adaline Hotel & Apartment ,8.8,"The room was very nice, clean and comfortable. The room was as described, except there was no sea view and the balcony was very narrow.",,,https://www.traveloka.com/hotel/vietnam/adaline-hotel--apartment--9000000641542,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/47?viewType=list,2026-05-17T18:15:42.194174+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
6ba11f266cac937aeea06f9f36280d43e6b4e8eea8925c1483d91b99b7657c72,traveloka,1000000442205,Hero Sea Hotel,8.0,"The hotel is clean, beautiful and very close to the sea. I was pleased to have stayed at the hotel, the staff were friendly",,,https://www.traveloka.com/hotel/vietnam/hero-sea-hotel-1000000442205,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/47?viewType=list,2026-05-17T18:15:42.194211+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
0fac2191fd7c35b48e7ac383e11fe5569e85628c52114884b65c7a0ce59c799e,traveloka,1000000467798,Khách sạn Kiên Cường 2 Hotel,7.8,"We had a great stay here! Rooms are clean, airy, spacious and comfortable, conveniently located near the beach near the city center. Cute service staff enthusiastic. Will come back here again and again!",,,https://www.traveloka.com/hotel/vietnam/kien-cuong-2-hotel--1000000467798,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/47?viewType=list,2026-05-17T18:15:42.194551+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
3db1b5f881c4a8d908689d2c6fb6aa6dc9135cc1a1d76103faee12a140a9a355,traveloka,1000000623600,Paris Hotel Da Nang,6.6,"Very good experience, comfortable, clean",,,https://www.traveloka.com/hotel/vietnam/paris-hotel-da-nang-1000000623600,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/47?viewType=list,2026-05-17T18:15:42.194583+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
7299153a0469550a3249316f50c9d9f941ccb890091c763e0136147e1450558a,traveloka,1000000590009,Serene Beach Hotel Danang,8.3,I love this hotel. The staff is very lovely. Ms. Anh and My supported me. They are friendly.,,,https://www.traveloka.com/hotel/vietnam/serene-beach-hotel-danang-1000000590009,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/48?viewType=list,2026-05-17T18:15:43.584463+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
3bdf9a5c80ef7eb5ca5af4d23aa8d2a0093f9107bbc185067614a880349f9983,traveloka,9000001042908,Tuti Hostel,8.7,"We really consider this a space called home with all the amenities clean and tidy! The uncles, aunts, brothers and sisters are very warm, friendly and thoughtful when guests stay! I am very sorry that when I return to Da Nang I cannot continue to stay here! I am happy to have experienced here even though it was only 2 days! Thank you, friendly receptionist! See you again TuTi on the next trips!",,,https://www.traveloka.com/hotel/vietnam/tuti-hostel-9000001042908,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/48?viewType=list,2026-05-17T18:15:43.584581+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
87867db823f42848019184a0bd625023fbc96370ac5e9d25b6c7dab06b57d042,traveloka,3000010040562,Ngoc Lan Hotel Danang,8.5,"I like the room, and the breakfast is good. The staff are nice especially the supervisor girl. When I arrived in Da Nang, I go straight to Han Market to buy a lot of stuff and ask the seller to deliver all of it to the hotel. After that I visit someplace, so all stuff that I buy was arrived 2 hours early than me. I came after to check in hotel. And they put neatly all the things that I buy in the storage room 😊",,,https://www.traveloka.com/hotel/vietnam/ngoc-lan-hotel-danang-3000010040562,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/48?viewType=list,2026-05-17T18:15:43.584719+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
1286880cb2d72932b93fc10e23c485df862d724524a840c944c5cb7f01e5ea80,traveloka,3000020016550,Jolia's House,8.9,"The hotel is modern, clean, the staff are friendly, the room cleaning service is very ok, there is a modern automatic lighting system, in general it is very ok, very pleased to be here.",,,https://www.traveloka.com/hotel/vietnam/jolias-house-3000020016550,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/48?viewType=list,2026-05-17T18:15:43.584825+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
e233882febee2f9129784469012e2e931250759d6d3bfae676b96836cbed3310,traveloka,3000010033431,Dan Oasis Hotel and Apartment,8.3,"Room is exactly like the picture. View is very good. Room is spacious and airy. Watching the sea is not bad. Service here everything is good. Next time I go to Da Nang, I will book again",,,https://www.traveloka.com/hotel/vietnam/dan-oasis-hotel-and-apartment-3000010033431,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/48?viewType=list,2026-05-17T18:15:43.584903+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
62cbe148526798409aa6f401feaabe32efd8b22f5b4739b22702e20d495139b7,traveloka,3000010043594,Lis Hotel,8.6,"I went on a business trip by myself and Lis was very pleased. The owner is friendly and enthusiastic. Nice room, fully equipped. Close to the sea and Dragon Bridge. Big bathroom is wide. The price of the week of 197k is very suitable. At the weekend, the price is higher than 250k. There are separate hot and cold room so hot water facilities on demand. The whole hotel area should be quiet and spacious",,,https://www.traveloka.com/hotel/vietnam/lis-hotel-3000010043594,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/48?viewType=list,2026-05-17T18:15:43.584939+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
ff8f7381c0a9908c89c0bb915e4a50f4b56b372df4b014cd51af666caedb277c,traveloka,3000020009737,Tamarind Hotel Danang Beach,8.3,"Clean room, nice design. Friendly and enthusiastic worker. The hotel is very close to the sea.",,,https://www.traveloka.com/hotel/vietnam/tamarind-hotel-danang-beach-3000020009737,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/49?viewType=list,2026-05-17T18:15:44.985754+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
e925f229b131042770451c3a0920309e1defab5a4f64a563428ec445355a1cbe,traveloka,9000000925882,GIG Living,9.0,"The owners here are enthusiastic, thoughtful and cute everyone 🫶🏻 The space is clean, the room smells very good. The rooftop view and the swimming pool are so chill! When I checked out, I also got a gift, it was so cute. Next time I will come with my friends. If you have the chance, come and experience it.",,,https://www.traveloka.com/hotel/vietnam/gig-living-9000000925882,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/49?viewType=list,2026-05-17T18:15:44.985792+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
88ef1836e8de75b0e8e78075ce921912ff49d174aec2276ff07afb84b17c4af1,traveloka,3000010031432,Pacific Hotel,7.2,"4 years back, same hotel, very friendly staff, clean room with full amenities. My favorite thing is taking a bath, after a tiring day soaking in a hot bath, it's really ""high"". Convenient location, many restaurants around, wish I had a big enough stomach to try all the dishes here",,,https://www.traveloka.com/hotel/vietnam/pacific-hotel-3000010031432,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/49?viewType=list,2026-05-17T18:15:44.985829+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
3a664bea6b853e8fc2731d65da9f49013fd4aa64075c0a2a6b119da17ddeb1fe,traveloka,3000010037983,Hong Phuc 4 Hotel,8.5,"The hotel is very satisfied, the price is soft. Room was very clean. Will visit la lune if coming to Danang",,,https://www.traveloka.com/hotel/vietnam/hong-phuc-4-hotel-3000010037983,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/49?viewType=list,2026-05-17T18:15:44.986100+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
9bed4ebc4e6f9009bb7dc23c4e626b8ee4a1f29824ab017a988c76abf5ec6011,traveloka,3000010040270,Forever Hotel,8.4,"Too good, thoughtful, caring, cheap.",,,https://www.traveloka.com/hotel/vietnam/forever-hotel-3000010040270,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/49?viewType=list,2026-05-17T18:15:44.986134+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
668dabc5a37402f6e19748336a9a9ea985832a08430109ba4550f2073d4f7068,traveloka,3000020010500,Raon Apartment and Hotel,8.7,"Enthusiastic staff, good service. Fast airport shuttle support 10d",,,https://www.traveloka.com/hotel/vietnam/raon-apartment-and-hotel-3000020010500,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/49?viewType=list,2026-05-17T18:15:44.986197+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
a5e98bb0316e32f5d9a6ad2725722b5094557ccd69dec2e2f6e0c80127508599,traveloka,3000010033049,Hoang Linh Riverside Hotel,8.1,"Clean hotel, reasonable price, in front of Han River",,,https://www.traveloka.com/hotel/vietnam/hoang-linh-riverside-hotel-3000010033049,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/50?viewType=list,2026-05-17T18:15:46.392030+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
cb5f644cf6c254734a86679c3f9c46d9109fe3bd75a678a949a50124da3ea119,traveloka,3000020016687,Talofofo Hostel,9.1,The owner is cute and cheerful. He helped me carry my suitcase upstairs. The hotel is near the beach. 10/10 points.,,,https://www.traveloka.com/hotel/vietnam/talofofo-hostel-3000020016687,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/50?viewType=list,2026-05-17T18:15:46.392082+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
451806ef1f788833f39aa757e05ec5226f645b81b8ff1fdcc72d4ed18fbcea91,traveloka,3000010033332,Bao Anh Boutique Hotel,8.2,"Very satisfied, always see the sea convenient to play. The staff is very enthusiastic. The owner is cute. I stayed for 2 nights, but when I came back, I found the room clean and satisfied. If I have the opportunity to go to Da Nang, I will book again 👯",,,https://www.traveloka.com/hotel/vietnam/bao-anh-boutique-hotel-3000010033332,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/50?viewType=list,2026-05-17T18:15:46.392123+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
39adca20282b71a37772e96338d478cc870597745578e006374f1afa8d6f2f67,traveloka,3000020001349,Eco Green Boutique Hotel,9.3,"A gorgeous hotel with great location and delightful staff. My room was spacious, sleek, bedrooms very well appointed and spotlessly clean, extremely comfortable, and excellent amenities. The pool is a fabulous place to rest weary feet.",,,https://www.traveloka.com/hotel/vietnam/eco-green-boutique-hotel-3000020001349,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/50?viewType=list,2026-05-17T18:15:46.392162+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
a605b5d2649fce143dccbbce128a30f90519ee6a34cb4709bd1965648da1ff2a,traveloka,3000020017271,Van Apartment Da Nang,8.8,"I rented a room for 2 nights for my parents, on the 4th floor so it was a bit inconvenient to move around but the room was spacious & fully equipped, the price of 380k I think is very reasonable compared to the average price in An Thuong area, Tay street 👍 Recommend everyone to experience it",,,https://www.traveloka.com/hotel/vietnam/van-apartment-da-nang-3000020017271,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/50?viewType=list,2026-05-17T18:15:46.392291+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
16ef218c97b377220c75a3dd4cfa51917e4818d773b686ccf6f62c31cd563fa1,traveloka,9000000962409,Sena Home Dragon Bridge Da Nang,8.9,Thank you Mr. Khan for the warm welcome and cozy room. The experience was the best. Looking forward to my next trip in Vietnam!,,,https://www.traveloka.com/hotel/vietnam/sena-home-dragon-bridge-da-nang-9000000962409,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/51?viewType=list,2026-05-17T18:15:47.867699+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
c73be2aa5136e5a618b5dac83c59c02d6539ec64c23efb18ae4afcbc3df88bd0,traveloka,3000010030626,Phuc Long Hotel,7.5,"The hotel is very clean and airy. Near entertainment areas, very convenient to travel. The host and guests are friendly and cheerful, 10 points.",,,https://www.traveloka.com/hotel/vietnam/phuc-long-hotel-3000010030626,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/51?viewType=list,2026-05-17T18:15:47.868074+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
b9044d42d9fa145f879f6e1c67d188cf6f2cd99010861d85e894f9c22656a7d9,traveloka,9000000966955,Cozy Apartment DaNang,9.4,"Hotel owner ok. Clean, spacious room, fully equipped. There are motorbikes for rent 🥰",,,https://www.traveloka.com/hotel/vietnam/cozy-apartment-danang-9000000966955,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/51?viewType=list,2026-05-17T18:15:47.868283+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
7e80cd6d450b85c6683ac31034cab1fa14e330ceecfa06d4f2012aef9988d2be,traveloka,1000000413562,Chu Hotel,8.7,"Clean hotel and good location. There is lots of entertainment around the hotel. There is a night market, bar, restaurant, mini market and in front of the hotel directly Myan Beach. The room is soundproof even though it is in front of the night market. Good service.",,,https://www.traveloka.com/hotel/vietnam/chu-hotel-1000000413562,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/51?viewType=list,2026-05-17T18:15:47.868412+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
8d8ef2a2c2b10e0cf8a7030c809fd97e066bf4a0a24c1929399c19294b35747f,traveloka,3000010041067,Alo House,8.5,"The staff is enthusiastic and the hotel is very clean, near the sea and close to places to eat, hang out. Very pleased!",,,https://www.traveloka.com/hotel/vietnam/alo-house-3000010041067,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/51?viewType=list,2026-05-17T18:15:47.868443+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
d89dc94603665b33a131412f625bf475ccb931683827bdfd7a2f43a8ed49aeaf,traveloka,4000000874167,Ty house,9.2,"Tidy room, friendly staff with very good services, nearby beach with reasonable price. There’re also nearby local market with fresh seafood, you can buy and cook at your room :) Recommend and will be back with my big family in recent days 👍",,,https://www.traveloka.com/hotel/vietnam/ty-house-4000000874167,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/52?viewType=list,2026-05-17T18:15:49.042289+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
9ca06818fcaa601e04d8b142f8ce3cdf60ca469f15056bc86faa418a9c72f28d,traveloka,3000020006240,Fedora Hostel,8.4,"I traveled alone so I stayed in a dorm room, the room was very clean, the staff was friendly and funny and at the reception there were places to eat in Da Nang City. Highly recommend the Fedora Hotel experience!",,,https://www.traveloka.com/hotel/vietnam/fedora-hostel-3000020006240,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/52?viewType=list,2026-05-17T18:15:49.042337+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
387857c314c9f9889f604863d85167f9e99e3ec7e4eb9057a8298be8cb95c550,traveloka,1000001861716,Bolero Hotel & Homestay,8.2,I saw a photo with a refrigerator but checked in without one. Hopefully next time I will get a room with a refrigerator because I like to drink soft drinks all day. The rest is okay.,,,https://www.traveloka.com/hotel/vietnam/bolero-hotel--homestay-1000001861716,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/52?viewType=list,2026-05-17T18:15:49.042575+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
386916369625927136456a5a115e3472586efeead32d3cc1f54e6ee420aa150a,traveloka,3000020003856,Silana Hotel,8.4,"Personally, I like being near the beach, so Silana Hotel meets that need of mine. From Silana Hotel to the beach is very close.",,,https://www.traveloka.com/hotel/vietnam/silana-hotel-3000020003856,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/52?viewType=list,2026-05-17T18:15:49.042721+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
be9b68c6fbebed81cc56e32b7270c4d43999d62a1f5474dc097a5f0e706f4963,traveloka,1000000624528,May Beach Hotel,8.1,"Very good compared to the price range. The receptionist was very enthusiastic, breakfast was quite ok. The next time I return to Danang, I will return to Tolia Hotel",,,https://www.traveloka.com/hotel/vietnam/may-beach-hotel-1000000624528,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/53?viewType=list,2026-05-17T18:15:50.237009+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
bdee2f16b071d246c45bb8a09f5beb910d612ddef0dde3d77844728572d522a5,traveloka,3000020006500,SunFlower 2 Hotel,8.3,Is a great stay. Hotel near the sea. It is very convenient to go to many tourist places. Happy reception and very clean room. suitable for the price. Come back here.,,,https://www.traveloka.com/hotel/vietnam/sunflower-2-hotel-3000020006500,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/53?viewType=list,2026-05-17T18:15:50.237178+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
aa91c82385841dc417928f1941051282a34c52a5c3e9c16b95fb87f8c2414a41,traveloka,3000010038914,Sapphire Hotel Da Nang,8.5,"The hotel is clean and affordable, but the soundproofing is a bit poor. near sea. Later when I went to Da Nang, I would return to the hotel",,,https://www.traveloka.com/hotel/vietnam/sapphire-hotel-da-nang-3000010038914,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/53?viewType=list,2026-05-17T18:15:50.237263+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
bd283ed7a117dd834b154b23296e9d1ca59d17c2f7b651e33e0cf8a732884517,traveloka,1000000487076,Sofia Boutique Hotel Danang,9.0,"Staff friendly, enthusiastic, clean room, impression.",,,https://www.traveloka.com/hotel/vietnam/sofia-boutique-hotel-danang-1000000487076,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/53?viewType=list,2026-05-17T18:15:50.237304+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
643046e2c69352519afd4bf2e0faa8f880f1048a73dec8202af960afef3fc4ce,traveloka,1000000500781,Mayfair Danang Hotel,8.2,"Room is spacious, clean, airy. The hotel is near the sea, 10 &#39;walk to the sea. Breakfast is quite good. Staff friendly, very enthusiastic. Overall very pleased with the hotel. If next time come back will still choose this hotel. Thanks Mayfair!",,,https://www.traveloka.com/hotel/vietnam/mayfair-danang-hotel-1000000500781,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/53?viewType=list,2026-05-17T18:15:50.237614+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
4e4ede4e8f66cc7512fdc3e77ff5c7fddc318071f4dcfc18ebdcaadff2c15912,traveloka,3000010028002,Bamboo Green Central,7.5,"The hotel is located in the city center (near the dragon bridge), with clean rooms at reasonable prices.",,,https://www.traveloka.com/hotel/vietnam/bamboo-green-central-3000010028002,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/53?viewType=list,2026-05-17T18:15:50.237660+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
d2570714d9375f8e24d3718b374bbf92c2f8b69729749e338e5338ccec4efa07,traveloka,1000000431134,Blue Beach Hotel,8.3,"Staff courteous, cheerful. Nice room.",,,https://www.traveloka.com/hotel/vietnam/blue-beach-hotel-1000000431134,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721295+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
7398a5e22f8ac0a2386cd4e84e6753cb5a537176e76df62d16f1593dfb3e7950,traveloka,1000000617008,Lavender Danang Hotel,8.1,"Clean, friendly staff, enthusiastic",,,https://www.traveloka.com/hotel/vietnam/lavender-danang-hotel-1000000617008,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721387+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
121d254efd3679194ba9248fd4f807a767781c0557f136515773a3f36f4a64b6,traveloka,1000000602558,Nirvana Hotel Da Nang,8.3,"In this price range the quality of the hotel is too good. Service is also good. I went to work and finished my job sooner so I had to go home sooner than planned, the owner cleverly deducted the room rate a little to compensate for the car rental. This is a huge plus. The hotel is very close to the sea, the rooms are quite nice and large. I forgot to take any photos to celebrate. This is a place you can consider when coming to Da Nang.",,,https://www.traveloka.com/hotel/vietnam/nirvana-hotel-da-nang-1000000602558,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721503+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
3a7ff75985639ca586c9af0a85b46f863d94ba2fe58e740fc215563d49515ec8,traveloka,1000000590528,Phu Cuong Da Nang,8.7,"Nice room, clean. Enthusiastic staff but very affordable price. Near the sea and tourist resorts should be convenient. Overall great",,,https://www.traveloka.com/hotel/vietnam/phu-cuong-da-nang-1000000590528,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721578+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
93dfdf915bb95e222dfc04dcc00e391dda2967ef19e4f044dfdf8f3740956234,traveloka,1000000619743,Phuong Tung Hotel,8.3,The hotel is a budget hotel. The receptionist was very nice and eager to point out the food for himself. will come back,,,https://www.traveloka.com/hotel/vietnam/phuong-tung-hotel-1000000619743,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721614+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
52dc030f01ea97937707cdcdaae017291861871fc33ff8f67f5ab44b93e95b0c,traveloka,3000010040624,Otis Hotel,8.9,"Rooms are clean, staff are enthusiastic. Enjoyed this hotel.",,,https://www.traveloka.com/hotel/vietnam/otis-hotel-3000010040624,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721651+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
1d46e7deb802e60ad1e2ccc2cb5c1b33e0d621314872bd86e62cd43bb17af0c2,traveloka,3000020018387,Ponte Boutique Villa,9.5,Really extraordinarily nice place with all the green around you. Bedroom is very clean and well decorated. You can feel the coziness just like home. Staffs are so friendly and the manager is way too kind. Thank you for great experience,,,https://www.traveloka.com/hotel/vietnam/ponte-boutique-villa-3000020018387,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721730+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
a120f208cd29e6ec0966c3a5404073d88146a714545ed7f078fdf3e397279739,traveloka,3000010029481,Danang Center 2 Hotel,7.7,"Cheap room with a clean bathtub and pre-set shower gel, with daily motorbike rental service, near popular tourist spots 1.5km radius",,,https://www.traveloka.com/hotel/vietnam/danang-center-2-hotel-3000010029481,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/68?viewType=list,2026-05-17T18:16:20.721913+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
65d23e593ac1bc6e0cf3fecb3efb13fb237f291f3fb29b8c9a0541c89ea6b6f8,traveloka,3000020002814,Sandy Apartment - Walk to the beach,8.8,"The host is friendly, comfortable rooms are clean, convenient and safe near the sea",,,https://www.traveloka.com/hotel/vietnam/sandy-apartment---walk-to-the-beach-3000020002814,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/69?viewType=list,2026-05-17T18:16:25.743540+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
e2d6b1de7ca34d86c3e310a927a951fd7f1ec10428ea3e296d0f2d69f24bd10e,traveloka,1000000470486,Bac Cuong Hotel,8.1,"The hotel is clean, the staff are enthusiastic, close to the sea, many dining areas, convenient and easy access to amusement parks, varied breakfast buffet, suitable for the price. If you have the opportunity to return to Danang will choose Bac Cuong.",,,https://www.traveloka.com/hotel/vietnam/bac-cuong-hotel-1000000470486,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/70?viewType=list,2026-05-17T18:16:27.465521+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
577c4121b88a73e869c54ca4cbd79233e5ffc6b5c5ed18e7bd4ea9eb26129b61,traveloka,1000001861730,Konoha Boutique Villa,8.7,"The hotel is beautifully decorated, conveniently located near tourist attractions. Staff is extremely friendly and enthusiastic. Thank you Konoha for giving me a great vacation.",,,https://www.traveloka.com/hotel/vietnam/konoha-boutique-villa-1000001861730,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/70?viewType=list,2026-05-17T18:16:27.465903+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
ba0ac13e200fb468160f4e6f3265b819875e5fa58c00651914236bdc988248ca,traveloka,9000000122304,Johnny Hotel,7.3,"Room is large, clean, new furniture, location near the beach in the morning, walking to the beach, the staff is very enthusiastic",,,https://www.traveloka.com/hotel/vietnam/johnny-hotel-9000000122304,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/70?viewType=list,2026-05-17T18:16:27.466005+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
34de8a97c1731649b4fa3731db8929126e3c128ad42a464292b3a7f4e90354ae,traveloka,3000010032894,Packo Hostel Danang,8.7,"Aircond works perfectly. The staff was very friendly and helpful. You can even rent a bike to travel around Danang around 120,000 Vnd. And it is located right in front of the beach which is super convenient if you want to go take a morning walk there. Thank You Packo Hostel !!
",,,https://www.traveloka.com/hotel/vietnam/packo-hostel-danang-3000010032894,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/70?viewType=list,2026-05-17T18:16:27.466107+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
5df1358bd724eae80186cdaf2708faf0b1dc572529280486bfb72499229aefcc,traveloka,3000010026658,Frangipani Boutique Hotel,9.4,"Quiet space, enthusiastic staff, friendly. Have a chance to come back to stay here",,,https://www.traveloka.com/hotel/vietnam/frangipani-boutique-hotel-3000010026658,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/71?viewType=list,2026-05-17T18:16:29.370869+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
6c3af2317b4f547b225acf6b7321138dc2afe3d1a4c3ecd33789a454b14d45f2,traveloka,3000010031339,M Boutique Hotel,8.7,"Hotel quality okay. Staff very nice and friendly, enthusiastic. Spacious room, clean. Nothing bothered me.",,,https://www.traveloka.com/hotel/vietnam/m-boutique-hotel-3000010031339,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/71?viewType=list,2026-05-17T18:16:29.371457+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
8b8df8cc70fbca998ba4d494c17f549950716aa8495721c495fad71a70c9906f,traveloka,3000010034499,Bookaholic Hostel,8.1,"Good relation between price and quality, well located and nice staff. They can help you to find a bus or rent or motorbike and things to do.",,,https://www.traveloka.com/hotel/vietnam/bookaholic-hostel-3000010034499,https://www.traveloka.com/en-en/hotel/vietnam/region/da-nang-10010083/71?viewType=list,2026-05-17T18:16:29.371497+00:00,Previously collected public Traveloka reviews; reviewer names excluded from silver/gold.
