province,province_code,district_code,month,temperature_2m_avg,relative_humidity_2m_avg,precipitation_sum,rain_sum,wind_speed_10m_avg,observations,source,source_url,crawl_time,license_note
An Giang,89,,2021-05,28.32244623655914,81.70167414247312,160.4,160.4,7.9045563579032265,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2022-10,25.92190860215054,85.98498854973118,291.2,291.2,6.5117862498387105,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2022-11,25.876250000000002,86.66162460555556,219.3,219.3,5.859231459111111,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2022-12,25.506653225806453,69.90954651478495,27.6,27.6,8.643242209784946,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-01,25.991263440860216,68.17676881586021,61.9,61.9,9.46278191219086,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-02,27.34910714285714,63.6091201860119,10.3,10.3,8.171947758005953,672,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-03,27.820900537634408,61.812610504032264,4.6,4.6,7.973412521908602,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-04,29.10798611111111,72.96923580138889,90.6,90.6,7.997732020694444,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-05,27.92802419354839,82.79667552419355,251.79999999999998,251.79999999999998,6.604654258669354,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-06,26.759166666666665,88.53658849444444,333.1,333.1,6.608066328611112,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-07,26.442271505376343,89.13323719758066,526.1,526.1,8.067432301438172,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-08,26.724798387096776,88.3182138548387,435.9,435.9,7.550566763306452,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-09,26.143541666666664,89.64273721111111,483.9,483.9,7.339116825430555,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-10,26.269556451612903,89.33483420564517,449.7,449.7,5.297010530026881,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-11,26.41861111111111,82.07760183194445,136.6,136.6,6.346116939763889,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2023-12,27.322849462365593,70.40476255376345,21.6,21.6,8.263532513400538,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-01,26.962836021505375,66.95313206989248,0.8,0.8,5.538721150900538,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-02,28.1125,64.90601383764368,4.0,4.0,7.501974734985632,696,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-03,28.9684811827957,65.3363165672043,2.7,2.7,7.867207142258064,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-04,30.746319444444442,64.58470920138889,4.7,4.7,9.660397072402779,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-05,29.29274193548387,78.20801699327957,225.7,225.7,6.534978956276881,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-06,27.512291666666666,85.17554675972222,246.7,246.7,6.872469169902778,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-07,26.35739247311828,89.15862260215054,478.1,478.1,8.36155898844086,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-08,26.960147849462363,87.04852971774194,301.8,301.8,6.2151265584408595,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-09,26.329305555555553,89.88027908333333,545.2,545.2,7.88424926,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-10,26.182862903225807,87.9256766155914,384.4,384.4,5.867792299126345,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-11,26.649583333333336,80.9978733625,101.2,101.2,6.90573026836111,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2024-12,25.639516129032256,78.18527619086021,85.9,85.9,9.479316183870967,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-01,25.59213709677419,65.29127786290323,7.9,7.9,8.309402729637098,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-02,26.655952380952378,70.65180952232143,59.6,59.6,7.003952868482143,672,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-03,27.576478494623657,71.85893504301076,26.8,26.8,8.062649353709677,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-04,28.53840277777778,75.12696176666667,104.39999999999999,104.39999999999999,6.980568823847222,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-05,27.467741935483872,85.81055030510753,332.8,332.8,6.71351633594086,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-06,26.464374999999997,90.96250401666666,526.1,526.1,7.249191578583334,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-07,26.669086021505375,88.83904920698924,463.9,463.9,9.135661722688173,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-08,26.294825268817203,89.56859740860216,438.5,438.5,7.389755167836022,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-09,25.86986111111111,91.67068510972221,548.5,548.5,6.878011405833334,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-10,26.25181451612903,89.4242341639785,453.4,453.4,5.5472816,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-11,25.544236111111108,83.87049826111111,169.3,169.3,8.589435512263888,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2025-12,25.923924731182797,75.87677765456989,65.8,65.8,7.7529901917741935,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2026-01,25.276075268817205,65.04787776209677,3.0,3.0,7.103579575053764,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2026-02,27.075595238095236,68.54939449999999,29.7,29.7,6.653727933511905,672,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2026-03,27.15141129032258,72.43356635215054,27.3,27.3,7.67640841702957,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2026-04,29.525625,66.2544362375,7.1000000000000005,7.1000000000000005,9.085457942916667,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Duong,74,,2026-05,29.20243055555556,75.59797000694445,85.7,73.49999929,6.948793350300925,432,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-05,27.33326612903226,85.554135047043,304.2,304.2,6.007338017284946,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-06,26.841805555555553,88.45868606388889,217.0,217.0,7.448098495416667,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-07,26.36733870967742,88.3158811841398,406.7,406.7,7.988453456317204,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-08,26.27385752688172,88.75687798924731,393.9,393.9,7.172354037473117,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-09,25.72361111111111,89.69827797916666,395.1,395.1,7.161636730694445,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-10,25.50967741935484,89.85934632930108,460.7,460.7,6.1408002334005385,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-11,25.573541666666667,86.48305098333334,371.4,371.4,6.572575924291666,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2021-12,24.97331989247312,72.38717585887096,38.2,38.2,9.092773292741937,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-01,26.949529569892473,60.00888166935484,11.7,11.7,7.148458651801076,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-02,27.39903273809524,66.74658068601191,43.300000000000004,43.300000000000004,7.899479974419643,672,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-03,28.301478494623655,68.42861858198926,85.1,85.1,6.255094126948925,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-04,26.98840277777778,78.90830472638889,201.8,201.8,7.341595941625,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-05,26.13568548387097,89.17504012231183,474.1,474.1,6.640971038172043,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-06,26.329375000000002,87.44105548611111,325.7,325.7,6.241970265486112,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-07,25.847916666666666,89.26446103360215,529.5,529.5,7.0672642850537635,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-08,25.614717741935483,89.59513602822581,463.0,463.0,6.800417597284946,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-09,25.35284722222222,90.25439353888889,534.5,534.5,6.5674316332638885,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-10,25.496774193548386,86.03706574462365,283.9,283.9,6.281184661223119,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-11,25.551527777777775,86.39311594444445,222.9,222.9,5.844843908833333,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2022-12,25.024395161290325,68.91653330779569,51.300000000000004,51.300000000000004,9.097778935080646,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-01,25.275,68.58537262365591,54.8,54.8,9.069304994946236,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-02,27.086681547619047,62.279562562500004,7.5,7.5,8.230514274136905,672,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-03,27.85,58.38577454569892,5.5,5.5,7.94762232452957,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-04,28.644791666666666,73.33393649166666,67.2,67.2,7.787945032361111,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-05,27.826344086021503,81.12865271639785,247.4,247.4,7.197088440389784,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-06,26.336319444444445,89.3669153125,409.2,409.2,6.3240130603611115,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-07,26.10342741935484,89.55292885215053,584.5,584.5,7.447947416827957,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-08,26.166666666666668,89.3819688642473,479.2,479.2,7.248557271451613,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-09,25.829652777777774,90.11170400833333,562.4,562.4,6.933411996027778,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-10,26.01787634408602,89.55260852016129,479.0,479.0,5.372278102526882,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-11,26.064305555555556,81.85889228611111,159.6,159.6,6.976419815430556,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2023-12,26.637634408602153,71.92606068951613,18.5,18.5,7.993615593924732,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-01,26.567002688172042,64.51423901209678,0.0,0.0,6.797664604892474,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-02,27.979525862068964,64.83891599568966,4.2,4.2,6.6176122703017235,696,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-03,29.045295698924733,63.98291309005376,3.1,3.1,6.764507348655914,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-04,30.57125,64.28744659305555,0.6000000000000001,0.6000000000000001,9.61874599676389,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-05,28.988776881720433,78.43046538978494,217.9,217.9,6.431614311384409,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-06,27.15798611111111,86.34177622083334,346.1,346.1,6.890237079138889,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-07,25.953629032258064,89.88702729569893,600.6,600.6,7.849551278225807,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-08,26.669086021505375,87.40827442607527,340.9,340.9,6.270470942446237,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-09,25.861458333333335,90.60669585,621.2,621.2,7.357493709236111,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-10,25.853293010752687,87.6826424798387,391.5,391.5,5.8257244495833325,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-11,26.502152777777777,79.46170408333333,82.7,82.7,7.491348483694445,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2024-12,25.515793010752688,74.89745927284946,69.8,69.8,9.90518902016129,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-01,25.29690860215054,63.03954983736559,4.6,4.6,8.785595232688172,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-02,26.54233630952381,67.40801745089286,48.9,48.9,8.136511316994048,672,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-03,27.69327956989247,68.86364252150538,42.800000000000004,42.800000000000004,8.332360124650538,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-04,28.14013888888889,75.26579157638889,115.4,115.4,6.686899387611112,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-05,27.178897849462363,86.06775286693548,329.7,329.7,6.457509284408602,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-06,26.13201388888889,90.89213684444445,438.2,438.2,7.093573483625,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-07,26.144825268817204,90.45145447311828,486.2,486.2,8.176870197836022,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-08,25.936962365591395,89.6224487110215,424.3,424.3,7.21850151795699,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-09,25.53125,91.93821937916667,529.8,529.8,6.692286118347223,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-10,25.985887096774192,89.49560857258065,289.9,289.9,5.938438956747311,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-11,25.306805555555556,83.25707489305556,223.20000000000002,223.20000000000002,8.237864361722222,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2025-12,25.727217741935483,73.22841178763441,45.2,45.2,8.74234235405914,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2026-01,25.04932795698925,61.743356482526885,3.6,3.6,7.767946877513441,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2026-02,27.14278273809524,65.44347376339286,30.400000000000002,30.400000000000002,7.106565198705358,672,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2026-03,27.565120967741937,66.26690544354838,40.2,40.2,8.137673865241934,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2026-04,28.922569444444445,68.34174190694443,17.1,17.1,8.631288796166666,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Phuoc,70,,2026-05,28.530324074074073,78.86484829629629,89.5,84.599999734,6.2253436569907405,432,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Thuan,60,,2021-05,28.244153225806453,82.02733547715053,118.5,118.5,11.778935763279568,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Thuan,60,,2021-06,28.38076388888889,80.436864325,85.3,85.3,14.093177050694445,720,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Thuan,60,,2021-07,27.465591397849465,84.07207085887097,218.7,218.7,14.421717603185483,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
Binh Thuan,60,,2021-08,27.415389784946235,84.4140533938172,167.9,167.9,11.335141321330646,744,open_meteo,D:\MONEY VERSE\datasets\weather\weather_all_vietnam.csv,2026-05-18T15:57:27.004962+00:00,Open-Meteo public API data; attribution required.
