destination_id,ten_diem_den,tinh_thanh,vung,forecast_granularity,forecast_horizon,forecast_demand_score,muc_canh_bao_du_bao,drivers,recommended_action,data_type,confidence_score,last_updated,method_note
moc_chau,Moc Chau,Son La,northern_mountains,giờ,24 giờ,38.03,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
moc_chau,Moc Chau,Son La,northern_mountains,ngày,7 ngày,33.46,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
moc_chau,Moc Chau,Son La,northern_mountains,tuần,30 ngày,30.48,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
moc_chau,Moc Chau,Son La,northern_mountains,tháng,3 tháng,29.25,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ben_tre,Ben Tre,Ben Tre,mekong_delta,giờ,24 giờ,36.4,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ben_tre,Ben Tre,Ben Tre,mekong_delta,ngày,7 ngày,32.67,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ben_tre,Ben Tre,Ben Tre,mekong_delta,tuần,30 ngày,30.2,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ben_tre,Ben Tre,Ben Tre,mekong_delta,tháng,3 tháng,29.12,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
an_giang,An Giang,An Giang,mekong_delta,giờ,24 giờ,34.96,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
an_giang,An Giang,An Giang,mekong_delta,ngày,7 ngày,31.97,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
an_giang,An Giang,An Giang,mekong_delta,tuần,30 ngày,29.96,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
an_giang,An Giang,An Giang,mekong_delta,tháng,3 tháng,29.01,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
can_tho,Can Tho,Can Tho,mekong_delta,giờ,24 giờ,34.08,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
can_tho,Can Tho,Can Tho,mekong_delta,ngày,7 ngày,31.55,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
can_tho,Can Tho,Can Tho,mekong_delta,tuần,30 ngày,30.16,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
can_tho,Can Tho,Can Tho,mekong_delta,tháng,3 tháng,29.56,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
nha_trang,Nha Trang,Khanh Hoa,south_central_coast,giờ,24 giờ,33.03,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
nha_trang,Nha Trang,Khanh Hoa,south_central_coast,ngày,7 ngày,27.07,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
nha_trang,Nha Trang,Khanh Hoa,south_central_coast,tuần,30 ngày,29.33,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
nha_trang,Nha Trang,Khanh Hoa,south_central_coast,tháng,3 tháng,32.79,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
con_dao,Con Dao,Ba Ria - Vung Tau,southeast_islands,giờ,24 giờ,39.07,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
con_dao,Con Dao,Ba Ria - Vung Tau,southeast_islands,ngày,7 ngày,22.68,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
con_dao,Con Dao,Ba Ria - Vung Tau,southeast_islands,tuần,30 ngày,19.14,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
con_dao,Con Dao,Ba Ria - Vung Tau,southeast_islands,tháng,3 tháng,21.31,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
sa_pa,Sa Pa,Lao Cai,northern_mountains,giờ,24 giờ,32.52,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
sa_pa,Sa Pa,Lao Cai,northern_mountains,ngày,7 ngày,21.32,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
sa_pa,Sa Pa,Lao Cai,northern_mountains,tuần,30 ngày,21.61,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
sa_pa,Sa Pa,Lao Cai,northern_mountains,tháng,3 tháng,25.22,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ho_chi_minh_city,Ho Chi Minh City,Ho Chi Minh City,southeast,giờ,24 giờ,25.67,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ho_chi_minh_city,Ho Chi Minh City,Ho Chi Minh City,southeast,ngày,7 ngày,12.36,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ho_chi_minh_city,Ho Chi Minh City,Ho Chi Minh City,southeast,tuần,30 ngày,12.3,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ho_chi_minh_city,Ho Chi Minh City,Ho Chi Minh City,southeast,tháng,3 tháng,16.37,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
da_lat,Da Lat,Lam Dong,central_highlands,giờ,24 giờ,23.99,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
da_lat,Da Lat,Lam Dong,central_highlands,ngày,7 ngày,13.0,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
da_lat,Da Lat,Lam Dong,central_highlands,tuần,30 ngày,18.25,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
da_lat,Da Lat,Lam Dong,central_highlands,tháng,3 tháng,25.82,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,2026-05-20T12:21:17+07:00,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
